document,TTR,C,R,CTTR,U,S,K,D,Vm,Maas,lgV0,lgeV0,ARI,ARI.simple,ARI.NRI,Bormuth.MC,Bormuth.GP,Coleman,Coleman.C2,Coleman.Liau.ECP,Coleman.Liau.grade,Coleman.Liau.short,Dale.Chall,Dale.Chall.old,Dale.Chall.PSK,Danielson.Bryan,Danielson.Bryan.2,Dickes.Steiwer,DRP,ELF,Farr.Jenkins.Paterson,Flesch,Flesch.PSK,Flesch.Kincaid,FOG,FOG.PSK,FOG.NRI,FORCAST,FORCAST.RGL,Fucks,Linsear.Write,LIW,nWS,nWS.2,nWS.3,nWS.4,RIX,Scrabble,SMOG,SMOG.C,SMOG.simple,SMOG.de,Spache,Spache.old,Strain,Traenkle.Bailer,Traenkle.Bailer.2,Wheeler.Smith,meanSentenceLength,meanWordSyllables,CECR.niveau,W,NDW,NDWC,S.1,VP,C.1,T,DC,CT,CP,CN,MLS,MLT,MLC,C.S,VP.T,C.T,DC.C,DC.T,T.S,CT.T,CP.T,CP.C,CN.T,CN.C
cohort_student74,0.51685393258427,0.872631697785632,6.89569153876193,4.87599024802926,17.6686032802832,0.832031980958214,269.53667466229,0.0214562305592586,0.126823114016482,0.237902436683193,4.02103356763042,9.25877195125447,8.765,58.5,6.8,-3.179807403,82800320.9600789,45.4,45.6722222222222,51.2735555555556,9.01479068355555,9.01555555555555,23.08,9.2663,7.805,5.65535474860335,85.7318525139665,-344.653126629213,417.9807403,6.3,-48.74765,55.555,6.35111111111111,9.98222222222222,12.7555555555556,6.20981146666667,19.2,10.25,9.705,81,10,40.7777777777778,6.65965555555556,7.23137777777778,6.42987777777778,6.89891111111111,4.1,1.74470734744707,12.1617449614717,11.8112499293252,11.6602540378444,6.66025403784439,5.57033333333333,6.24366666666667,8.49,-377.865284444444,-240.055432777778,63,18,1.57222222222222,A2,182,102,82,10,27,17,13,4,4,3,19,18.2,14,10.7059,1.7,2.0769,1.3077,0.2353,0.3077,1.3,0.3077,0.2308,0.1765,1.4615,1.1176
cohort_student75,0.407624633431085,0.862466748626332,10.645170176838,7.52727201892696,20.604358192313,0.857952353150183,154.023443210843,0.0139565327855793,0.108651838543699,0.220303021897277,4.82904266750403,11.119281659627,14.9174486803519,70.6700293255132,12.4386862170088,-5.0244803162312,326398583.238085,43.8300586510264,41.4634897360704,42.3420618768329,11.4620556775003,11.4631085043988,21.6357442815249,8.90235926099707,7.75518477419355,6.94952808810573,83.5710871189427,-479.2336035261,602.44803162312,9.88,-58.1863099706745,41.4537178885631,7.32490921994135,14.2544785923754,18.3020293255132,9.15800222207625,125.8976,10.4325513196481,9.9058064516129,131.52,20.16,53.2330791788856,9.39734503225806,9.98673940175953,9.5566042228739,10.6221281173021,7.08,1.63774733637747,15.954183578675,15.3600026401984,15.2963409191515,10.2963409191515,6.49683014662757,7.34618381231672,13.32,-514.768981946041,-266.159212785924,98.8,27.28,1.62756598240469,B1,685,287,250,25,93,68,31,36,18,10,78,27.4,22.0968,10.0735,2.72,3,2.1935,0.5294,1.1613,1.24,0.5806,0.3226,0.1471,2.5161,1.1471
cohort_student76,0.520446096654275,0.883270304278143,8.53595065189569,6.03582858982918,20.8152027209255,0.860187542813177,189.190309697213,0.0152582810852799,0.108518080644951,0.219184418507238,4.57729203862247,10.5396044144124,9.32836962294212,59.6306425916091,7.2299522039299,-3.42122119799964,103149773.827105,47.8697026022305,47.3734200743494,51.0938724907063,9.0640245620565,9.06483271375465,27.7867525225704,8.40495608072225,7.20326362187998,5.73957718550107,86.0175995735608,-359.410966436537,442.122119799964,6.35714285714286,-49.9495371747212,54.9287825278811,6.41297514604355,10.3712294211365,13.4849707912905,6.59648198608603,31.8367857142857,9.96282527881041,9.38910780669145,86.2857142857143,11.1428571428571,36.6864046733935,6.4746545937334,7.08860493892724,6.841720685077,7.38860424853956,3.35714285714286,1.72023313905079,12.6639358664426,12.2775637458696,12.1417410033007,7.14174100330066,5.23969065321296,5.91401354221986,9.02142857142857,-391.110822814657,-239.509415687732,63.5714285714286,19.2142857142857,1.56505576208178,A2,275,144,118,14,37,27,17,7,7,4,27,19.6429,16.1765,10.1852,1.9286,2.1765,1.5882,0.2593,0.4118,1.2143,0.4118,0.2353,0.1481,1.5882,1
cohort_student77,0.518382352941177,0.882792476768277,8.54938078253074,6.04532512627344,20.7714388710439,0.859890568613546,147.599480968858,0.0111243759496419,0.0875656868603538,0.219415199503494,4.57511191908321,10.5345845036604,4.68475274725275,50.407967032967,3.17197802197802,-1.84203310397261,15887121.7842351,48.9675824175824,53.6690476190476,58.2653483516484,7.09901149025494,7.09934065934066,37.7080265567766,7.26615787545787,6.18745769230769,4.86255490196078,86.9021843137255,-249.587890001751,284.203310397261,3.66666666666667,-41.9790535714286,72.5728914835165,5.282075,5.96273351648352,8.21300366300366,3.9616973510989,16.870625,9.83516483516484,9.24868131868132,49.3333333333333,4.16666666666667,30.7889194139194,3.95609413919414,4.54299294871795,3.76590746336996,3.84102051282051,2.20833333333333,1.69795221843003,8.9596472513307,8.89186817319099,8.59016994374947,3.59016994374947,4.16797573260073,4.67950503663004,4.95,-287.296535970696,-229.010095457875,36.6666666666667,11.375,1.45054945054945,A2,279,151,118,23,40,33,24,7,6,4,21,12.1304,11.625,8.4545,1.4348,1.6667,1.375,0.2121,0.2917,1.0435,0.25,0.1667,0.1212,0.875,0.6364
cohort_student78,0.49079754601227,0.877011199745037,8.86158040994738,6.26608359990366,20.4345240774598,0.857594764654185,139.824607625428,0.0109485606418122,0.0879344117086298,0.221216611803802,4.58742542669607,10.5629374027322,15.3570552147239,71.7472392638037,11.7381595092025,-6.01340889462119,558944376.148709,51.7708588957055,47.7187116564417,51.8123392638037,8.86716179236073,8.8682208588957,27.2268588957055,7.62680355828221,6.94620294478528,6.66691292307692,88.5909907692308,-515.813848184049,701.340889462119,9.8,-63.4876809815951,48.9220736196319,7.04672355828221,14.5344294478528,18.438773006135,10.0995715195092,65.982,9.50920245398773,8.8901226993865,141.8,17.6,51.6184049079755,8.44127214723926,9.16152858895705,9.09504110429448,10.6691182822086,6.2,1.71458923512748,15.1122576806783,14.5678133308446,14.4891252930761,9.48912529307606,6.4397963190184,7.36136687116564,14.43,-544.195952552147,-226.489317852761,98,32.6,1.47546012269939,B2,332,165,138,10,50,43,16,16,10,7,31,33.2,20.75,7.7209,4.3,3.125,2.6875,0.3721,1,1.6,0.625,0.4375,0.1628,1.9375,0.7209
cohort_student79,0.471502590673575,0.857139475173156,6.55032333181312,4.63177804688952,15.9985224174278,0.813509822861568,233.294853553116,0.0182426597582038,0.111087687734963,0.250011544413437,3.80334070019393,8.75751559984409,9.37839378238342,59.7300518134715,7.27336787564767,-3.43835631454538,104698534.404644,41.7572538860104,41.8427461139896,51.0362606217617,9.07981044459481,9.08062176165803,28.0405129533679,8.35719968911917,7.17032974093264,5.75607375,85.9410425,-358.150239388601,443.835631454538,7.3,-50.1123031088083,52.2361735751296,6.55977989637306,10.7680880829016,12.4868393782383,6.36556996704663,21.5635,10.6735751295337,10.170932642487,86.7,9.2,41.0616580310881,6.11926569948186,6.55829626943005,6.09328626943005,6.7031318134715,4.2,1.70520231213873,11.7929086890236,11.4697820116688,11.3066238629181,6.30662386291807,5.16113937823834,5.83283886010363,9.24,-394.958473927461,-247.151167512953,73,19.3,1.59585492227979,A2,195,98,70,10,27,20,11,8,5,4,22,19.5,17.7273,9.75,2,2.4545,1.8182,0.4,0.7273,1.1,0.4545,0.3636,0.2,2,1.1
cohort_student80,0.556149732620321,0.887840654689751,7.60523321092216,5.3777119759482,20.2554820577122,0.855027624640855,172.438445480283,0.0119602093036628,0.0873410552526338,0.222192148450531,4.38341588042751,10.0931880626658,4.7282435211847,50.6252570958453,2.51427396133279,-2.4238445641719,36569194.7853913,59.5072192513369,60.4243315508021,62.9370443850267,5.81894809032513,5.81946524064171,42.3901234060058,6.29206248457425,5.54511131221719,4.71355607940447,90.22522382134,-266.636077642945,342.38445641719,3.46153846153846,-44.9031707116413,74.6089469354175,5.24242628547923,6.42641711229946,9.6041135335253,4.81754217540107,14.5388461538462,8.6096256684492,7.90058823529412,57.9230769230769,5.53846153846154,27.2188399835459,3.33711303990128,4.142150061703,4.47795479226656,4.76883726861374,1.84615384615385,1.6216577540107,9.85127032260815,9.6918597278431,9.4450338663549,4.4450338663549,3.80274701768819,4.33888852324146,6,-296.353488967503,-200.155387540107,34.6153846153846,14.3846153846154,1.3903743315508,A2,193,112,90,11,28,16,14,7,5,8,19,17.5455,13.7857,12.0625,1.4545,2,1.1429,0.4375,0.5,1.2727,0.3571,0.5714,0.5,1.3571,1.1875
cohort_student81,0.715789473684211,0.9265748296707,6.97665279417905,4.93323850074808,26.935226658911,0.888172354021175,238.227146814404,0.013437849944009,0.0954821047552853,0.192681351010446,4.87226244124741,11.2187988663711,8.55866165413534,57.9082706766917,7.58646616541353,-2.33237264290264,32547519.2330134,43.0236842105263,46.2184210526316,44.0827989473684,10.9850867572253,10.9856842105263,27.6357142857143,8.79732706766917,7.35868872180451,5.85107750759878,80.7565392097264,-330.094205609023,333.237264290264,5,-44.2821052631579,53.2473684210526,6.37243082706767,9.2039097744361,11.7443609022556,5.20526163909774,6.98214285714286,10.5263157894737,10.0089473684211,66.8571428571429,8.57142857142857,37.781954887218,6.34340601503759,6.86392481203007,6.14937819548872,6.2442030075188,3.28571428571429,1.6258064516129,11.4917042594398,11.1916507496986,11.0178372573727,6.01783725737273,4.97693233082707,5.55888721804511,6.72857142857143,-355.120520150376,-276.132467578947,50,13.5714285714286,1.65263157894737,B1,98,71,61,7,15,12,8,4,3,0,13,14,12.25,8.1667,1.7143,1.875,1.5,0.3333,0.5,1.1429,0.375,0,0,1.625,1.0833
cohort_student82,0.650684931506849,0.913771338163828,7.8622559417225,5.5594544918162,25.1001559075165,0.883211480319512,177.331581910302,0.010958904109589,0.0848931234055888,0.19960057610993,4.8684952531206,11.2101245951478,10.2785735735736,61.3228228228228,9.0966966966967,-2.91299191884678,63628823.1729491,41.7391891891892,43.1581081081081,41.4015108108108,11.7197704317946,11.7205405405405,27.6195495495496,8.61302282282282,7.29086996996997,6.18805102040816,80.6182897959184,-367.328222248756,391.299191884678,6.22222222222222,-47.2141381381381,42.6655105105105,7.00823453453453,11.3936036036036,15.2264264264264,6.55216898978979,15.9311111111111,10.6756756756757,10.1732432432432,82,14.2222222222222,42.7957957957958,8.05680840840841,8.59384744744745,8.42475315315315,8.60761741741742,4.33333333333333,1.7119341563786,13.9011576802516,13.4319508464464,13.3279555898864,8.32795558988644,5.14202102102102,5.77253153153153,8.6,-392.148113573574,-276.384201486486,62.2222222222222,16.4444444444444,1.74324324324324,A2,149,102,82,9,19,18,12,6,5,0,16,16.5556,12.4167,8.2778,2,1.5833,1.5,0.3333,0.5,1.3333,0.4167,0,0,1.3333,0.8889
cohort_student83,0.666666666666667,0.913905402285098,7.02376916856849,4.96655480858378,23.7566936030023,0.874184204164432,216.703189676163,0.0127764127764128,0.0903150344854208,0.205166760772865,4.60484437541688,10.6030460143924,13.42,67.6,11.64,-4.12292676438784,180446878.875345,30.0455752212389,30.191592920354,39.3230292035398,12.2892827061133,12.2902654867257,13.0962654867257,10.6263095575221,8.9070803539823,6.81456785714286,80.9685214285714,-446.455344666667,512.292676438784,10.6,-53.6069734513274,34.1614867256637,7.60847734513274,14.1089557522124,16.827610619469,7.99658957238938,16.241,12.0353982300885,11.6689380530973,113,17.6,48.2637168141593,9.64062265486726,9.91143504424779,8.95957256637168,9.65186088495575,5.8,1.63148479427549,15.1122576806783,14.5678133308446,14.4891252930761,9.48912529307606,7.09448495575221,7.90701592920354,12,-471.696014300885,-285.541194247788,106,22.6,1.76991150442478,A2,113,80,65,6,7,6,5,1,1,6,21,18.8333,22.6,18.8333,1,1.4,1.2,0.1667,0.2,0.8333,0.2,1.2,1,4.2,3.5
cohort_student84,0.606741573033708,0.903575223025342,8.0949422411553,5.72398855203434,23.3386072845192,0.874992224617615,172.957959853554,0.0117437948327303,0.0896467329359867,0.2069962758047,4.74622748204723,10.9285926481206,10.4627902621723,61.6029962546816,9.71310861423221,-2.60437157081643,45424536.2100389,29.673595505618,33.2859550561798,37.6052651685393,12.7599569227596,12.7606741573034,19.6076966292135,10.0495367041199,8.30407565543071,6.3057313559322,78.3922697740113,-360.231827116105,360.437157081643,7,-45.7284176029963,42.5409644194757,6.97753782771536,11.0107303370787,13.5737827715356,5.87066062846442,16.745,12.0786516853933,11.7165168539326,77.0833333333333,11.3333333333333,44.6086142322097,8.67490861423221,8.94900037453183,7.37101292134831,7.48808164794008,4.41666666666667,1.73189189189189,12.7450848689565,12.3530514143324,12.2195444572929,7.21954445729289,6.1392265917603,6.79566853932584,7.85,-391.343087677903,-301.706178932584,70,14.8333333333333,1.76404494382022,A2,178,118,87,12,23,19,16,4,5,3,19,14.8333,11.125,9.3684,1.5833,1.4375,1.1875,0.2105,0.25,1.3333,0.3125,0.1875,0.1579,1.1875,1
cohort_student85,0.682692307692308,0.917812468762992,6.96212279740553,4.92296424149891,24.5418411885639,0.877766825813102,257.026627218935,0.0162434652725915,0.107787548815436,0.201858215345029,4.66295252227891,10.7368449671384,18.3664102564103,77.5897435897436,15.0820512820513,-6.43766288985154,685521371.916214,38.4538461538461,35.4730769230769,42.6120192307692,11.3880862826923,11.3892307692308,4.455,11.2772166666667,9.66458333333333,7.5923860841424,84.3582724919094,-582.016339775641,743.766288985154,14,-65.7504166666667,29.2925641025641,8.15041666666667,17.7857692307692,21.174358974359,11.1252304410256,23.1133333333333,11.0576923076923,10.5934615384615,165.333333333333,25.3333333333333,60.6282051282051,11.3706897435897,11.867317948718,10.9027730769231,12.5275435897436,9,1.67474747474747,17.5058628484301,16.8241901077077,16.7840487520902,11.7840487520902,8.5594358974359,9.61353846153846,17.5,-611.457586602564,-274.641846538462,140,34.6666666666667,1.68269230769231,B1,106,77,58,3,13,6,7,0,0,1,14,35.3333,15.1429,17.6667,2,1.8571,0.8571,0,0,2.3333,0,0.1429,0.1667,2,2.3333
cohort_student86,0.466417910447761,0.878635111272259,10.798355319767,7.63559027226908,22.4872680913104,0.871129333310372,141.387280017821,0.0122959966522528,0.100691250870084,0.210878183160085,5.02192896433565,11.5634187713543,12.4829681947406,65.9398542999289,9.75355366027008,-4.65644761702274,259881825.338758,44.3410447761194,42.2962686567164,49.7053839552239,9.44447597473283,9.44544776119403,23.8792430703625,8.64376826581379,7.52507949538024,6.28054092567868,86.6542955051179,-435.980500524165,565.644761702274,9.14285714285714,-56.3974427860696,45.1895273631841,7.08322551528074,13.2971215351812,16.627434257285,8.44633404633973,88.8542857142857,10.3731343283582,9.84044776119403,114.619047619048,16.3809523809524,44.5536602700782,7.73787945984364,8.26925401563611,8.50195287846482,9.48881037668799,4.85714285714286,1.68251981643721,14.6898101857974,14.1710629324351,14.084094137869,9.08409413786904,6.28693319118692,7.10128997867804,12.2857142857143,-465.52668275764,-233.528944085821,91.4285714285714,25.5238095238095,1.6044776119403,B2,539,263,201,22,75,50,31,21,15,16,49,24.5,17.3871,10.78,2.2727,2.4194,1.6129,0.42,0.6774,1.4091,0.4839,0.5161,0.32,1.5806,0.98
cohort_student87,0.520833333333333,0.880976434469813,8.06871530459878,5.70544330734548,19.9978149798237,0.853867649571926,199.652777777778,0.0158647140864714,0.109385912154069,0.223619013385032,4.43171310901149,10.2043965412362,6.27378054402951,53.5341171046565,4.71904103273398,-2.25887795336078,29556692.4316156,46.6578838174274,49.6350622406639,54.1854800829876,8.21691171534108,8.21742738589212,34.6579322268326,7.64204117104657,6.50936864914707,5.19491944444444,85.7955277777778,-284.038054324285,325.887795336078,4.55555555555556,-44.0517803135085,64.7656097279853,5.74871406177962,7.55199861687414,10.3348086675888,4.82735891000461,18.6502777777778,10.103734439834,9.54410788381743,59.7222222222222,6.66666666666667,37.4552789303827,5.59743964960812,6.18720198248041,5.12456507607192,5.27885652374366,3.22222222222222,1.68381665107577,10.5042237277757,10.2853158092137,10.0710678118655,5.07106781186548,4.45664891655141,5.01065076071922,6.1,-319.96978153988,-235.949470746888,45.5555555555556,13.3888888888889,1.51867219917012,B1,243,134,113,18,42,30,19,11,6,1,27,13.5,12.7895,8.1,1.6667,2.2105,1.5789,0.3667,0.5789,1.0556,0.3158,0.0526,0.0333,1.4211,0.9
cohort_student88,0.488745980707395,0.875272086939954,8.61912925228089,6.09464474221115,19.9855856469497,0.854147314571892,181.036176218195,0.0149362099367286,0.1073530169739,0.223687420015195,4.51138240189418,10.3878418673972,7.73398785425101,56.4595141700405,5.86072874493927,-2.86572882607716,60591424.7940838,47.9634615384615,48.7679487179487,52.9508397435898,8.55520810689743,8.55589743589744,38.0540890688259,6.88021497975708,6.02281781376518,5.43679757996277,86.2214557793197,-319.663642037006,386.572882607716,5.42105263157895,-47.1132434210526,61.9118623481782,5.97257456140351,8.70331309041836,11.953036437247,5.74292292145749,31.0136842105263,9.95192307692308,9.37711538461539,73.0526315789474,8.8421052631579,33.4082321187584,5.73527948717949,6.3372838731444,6.00246437246964,6.36227773279352,2.78947368421053,1.65079365079365,11.6227190910093,11.3125448262834,11.1434507104596,6.14345071045955,4.6171012145749,5.22167611336032,7.46842105263158,-355.494352408907,-236.267609358974,54.2105263157895,16.4210526315789,1.51602564102564,C2,314,168,141,19,47,37,26,10,7,5,32,16.5263,12.0769,8.4865,1.9474,1.8077,1.4231,0.2703,0.3846,1.3684,0.2692,0.1923,0.1351,1.2308,0.8649
cohort_student89,0.505050505050505,0.87082784573064,7.10669054518702,5.02518907629606,17.7798783588632,0.833652514721955,200.999897969595,0.0151258780700405,0.100498705449172,0.237156813976293,4.06844670858875,9.36794474283715,7.50424242424242,56.0909090909091,5.1939393939394,-3.16128179987677,81360857.4808229,63.1863636363636,61.6661616161616,57.0176313131313,7.44089094967677,7.44161616161616,37.6658585858586,6.84197676767677,6.03166666666667,5.28067295800646,88.4504704199354,-324.516541313131,416.128179987676,3.81818181818182,-48.5271818181818,76.1922727272727,5.24118686868687,7.10373737373737,10.0282828282828,5.53890237575758,18.84,8.18181818181818,7.43,76.1818181818182,5.09090909090909,32.6464646464647,3.5466202020202,4.44142828282828,4.40965050505051,5.02800202020202,2.63636363636364,1.7158273381295,9.57394699021417,9.44158760435829,9.17914380653325,4.17914380653325,4.16225252525253,4.76689898989899,7.17272727272727,-354.407075151515,-214.175751616162,38.1818181818182,18,1.32828282828283,A2,202,107,93,11,34,25,13,12,9,8,16,18.3636,15.5385,8.08,2.2727,2.6154,1.9231,0.48,0.9231,1.1818,0.6923,0.6154,0.32,1.2308,0.64
cohort_student90,0.550239234449761,0.888175824382039,7.95471633445986,5.62483386251196,20.7481635638224,0.859100172738334,149.950779515121,0.0102594773647405,0.0793689219883895,0.219538235084876,4.48461584438678,10.3262095910899,8.16909888357257,57.335326953748,6.17910685805423,-3.06221544785192,73942701.9157829,50.4303827751196,50.4710526315789,52.8605851674641,8.57993822177416,8.58066985645933,35.1643181818182,7.29572551834131,6.3499701754386,5.51170576923077,86.3680923076923,-334.277601969697,406.221544785192,5.41666666666667,-48.0932133173844,66.1025378787879,5.77029848484849,8.36613636363636,11.1771929824561,5.72198050701754,20.5320833333333,9.66507177033493,9.06157894736842,77.25,7.33333333333333,38.9477671451356,5.54433939393939,6.20474170653908,5.32242236842105,5.82128771929825,3.75,1.62702702702703,10.8641950220408,10.6146223390455,10.4161984870957,5.41619848709566,4.61043580542265,5.22872129186603,7.6,-367.946730749601,-239.864458995215,54.1666666666667,17.4166666666667,1.45454545454545,B2,212,119,106,12,32,23,15,6,7,4,19,17.6667,14.1333,9.2174,1.9167,2.1333,1.5333,0.2609,0.4,1.25,0.4667,0.2667,0.1739,1.2667,0.8261
